4700,40,1,1998,1950,1,335000
10348,31,1,1694,1935,1,335000
4734,67,1,1681,1940,1,335000
11720,55,1,1618,1925,1,335000
209,63,1,1569,1925,1,335000
13193,12,1,1552,1935,1,335000
7863,33,1,1503,1990,1,335000
3937,121,1,1673,1910,1,335381
11775,89,1,2500,1940,1,336648
8183,35,1,1860,1925,1,338676
5743,16,1,1553,1996,1,339000
4564,167,1,2018,1950,1,340000
1641,26,1,1868,1960,1,340000
223,101,1,1760,1991,1,340000
7084,24,1,1720,1990,1,340000
10875,52,1,1640,1925,1,340000
5668,83,1,1632,1980,1,340000
12466,26,1,1628,1935,1,340000
11021,45,1,1620,1940,1,340000
1227,18,1,1584,1899,1,340000
11699,30,1,1556,1950,1,340000
6019,61,1,1536,1970,1,341000
10875,54,1,1640,1925,1,342000
12726,36,1,1530,1930,1,342500
5665,23,1,1536,1980,1,344760
8522,21,1,2368,1935,1,345000
3517,27,1,1620,1987,1,345000
4734,51,1,1567,1940,1,345000
5740,32,1,1553,1996,1,345000
1103,21,1,1547,1915,1,345000
5022,16,1,1536,1950,1,345000
3976,29,1,1530,1930,1,345000
5740,171,1,1510,2004,1,345000
7745,12,1,1526,1930,1,345774
5743,244,1,1510,2002,1,346000
3557,76,1,2695,1935,1,347295
9922,35,1,1672,1925,1,347500
5535,95,1,2133,1915,1,348500
1038,68,1,2260,1925,1,349000
5741,122,1,1510,1996,1,349900
2221,1,1,9380,1925,4,350000
7802,26,1,2537,1950,1,350000
898,23,1,2052,1940,1,350000
10438,22,1,2046,1931,4,350000
8273,16,1,2044,1965,1,350000
7743,11,1,2024,1910,1,350000
2711,49,1,1980,1987,1,350000
4473,8,1,1976,1930,1,350000
4035,26,1,1948,1920,1,350000
12738,129,1,1898,1940,1,350000
10928,64,1,1856,1930,1,350000
10904,40,1,1802,1920,1,350000
12060,76,1,1760,1920,1,350000
7084,92,1,1735,1992,1,350000
7874,22,1,1729,1955,1,350000
3199,14,1,1710,1901,1,350000
3933,12,1,1693,1901,1,350000
3557,21,1,1600,1935,1,350000
7796,9,1,1600,1920,1,350000
11350,47,1,1600,1935,1,350000
1701,88,1,1595,1995,1,350000
518,129,1,1593,1899,1,350000
5067,60,1,1562,1920,1,350000
3156,23,1,1550,1901,1,350000
5336,30,1,1512,1920,1,350000
5741,137,1,1510,1996,1,350000
5742,27,1,1510,1999,1,350000
5742,106,1,1510,2000,1,350000
9850,15,1,1960,1930,1,351000
5652,43,1,1760,1978,1,352000
11707,25,1,1640,1925,1,352000
7747,49,1,1584,1940,1,352750
14255,1789,1,2200,1930,1,353000
2826,70,1,1516,1899,1,353000
12475,59,1,1600,1935,1,353500
7317,311,1,1672,1992,1,354000
11025,48,1,1596,1925,1,354350
12340,79,1,1752,1930,1,354900
3810,22,1,1633,1950,1,355000
11280,91,1,1554,1940,1,355000
3512,76,1,1538,1960,1,355000
12540,86,1,1530,1950,1,355000
2925,243,1,1506,1993,1,355000
10773,35,1,2301,1915,1,355500
1682,51,1,1595,1988,1,358000
32,9,1,2208,1920,1,359000
4860,22,1,1690,1960,1,359000
7107,87,1,6367,2012,1,360000
232,36,1,2718,1900,1,360000
12399,422,1,2673,1940,1,360000
13110,44,1,2016,1940,1,360000
2372,259,1,2000,1987,1,360000
4636,12,1,1912,1950,1,360000
7074,11,1,1900,1992,1,360000
4688,20,1,1890,1950,1,360000
12778,129,1,1836,1950,1,360000
7066,162,1,1825,1992,1,360000
4473,51,1,1811,1925,1,360000
15720,94,1,1800,2006,1,360000
5518,241,1,1798,1960,1,360000
11337,37,1,1720,1910,1,360000
212,8,1,1676,1925,1,360000
2948,53,1,1674,1901,1,360000
4686,25,1,1674,1945,1,360000
4723,57,1,1664,1920,1,360000
10163,80,1,1632,1925,1,360000
5743,73,1,1553,1996,1,360000
6752,99,1,1548,1920,1,360000
713,69,1,1534,1925,1,360000
3122,220,1,1615,1920,1,360871
3278,75,1,1668,1920,1,361000
4527,28,1,1620,1950,1,361500
3145,30,1,1600,1932,1,361990
13273,53,1,1750,1970,1,362500
4478,427,1,2112,1988,1,363000
6272,19,1,2092,1960,1,363000
5055,23,1,1952,1925,1,363000
7054,515,1,1530,2001,1,363500
13673,18,1,1936,1960,1,364000
10863,18,1,1816,1925,1,365000
1188,135,1,1800,2000,1,365000
3805,45,1,1800,2003,1,365000
3766,65,1,1780,1930,1,365000
223,92,1,1750,1899,1,365000
4453,140,1,1738,1945,1,365000
4996,77,1,1732,1950,1,365000
5772,9,1,1690,1991,1,365000
5772,108,1,1690,1990,1,365000
4698,22,1,1674,1945,1,365000
4463,29,1,1584,1960,1,365000
3608,64,1,1540,1960,1,365000
5094,42,1,1530,1960,1,365000
10893,22,1,2078,1935,1,365040
1680,186,1,1680,1991,1,365379
1042,72,1,1800,1905,1,366000
13284,119,1,1837,1960,1,367000
9326,80,1,2025,1910,1,368000
2811,29,1,1606,1899,1,368000
4686,27,1,1534,1945,1,368000
15751,24,1,1924,1920,1,369000
1188,189,1,1800,2000,1,369000
3417,211,1,1700,1925,1,369000
5742,45,1,1553,1999,1,369000
4686,22,1,1534,1945,1,369000
15684,88,1,2080,2006,1,370000
7075,14,1,1972,1990,1,370000
10893,8,1,1812,1925,1,370000
2110,22,1,1804,1980,1,370000
7863,34,1,1716,1990,1,370000
11720,55,1,1618,1925,1,370000
13014,32,1,1600,1930,1,370000
10399,63,1,1600,1920,1,370000
12226,157,1,1581,1965,1,370000
7106,113,1,1570,1992,1,370000
6211,15,1,1521,1986,1,370000
4049,68,1,1510,1989,1,370000
4745,27,1,1505,1965,1,370000
10556,29,1,1504,1935,1,370000
7084,28,1,1870,1990,1,370499
3085,45,1,4807,2000,1,370500
5660,10,1,1940,1995,1,371353
15304,3,1,1529,1920,1,371480
4478,414,1,2904,1988,1,371589
2873,115,1,1778,2015,1,372036
2873,116,1,1778,2015,1,372036
1044,33,1,1644,1910,1,373000
3507,41,1,1594,1965,1,373000
10404,16,1,1650,1935,1,373700
3733,43,1,1600,1997,1,374000
6729,1,1,5567,2015,1,375000
3029,37,1,3154,1997,4,375000
4166,6,1,2256,1925,1,375000
5396,26,1,2160,2001,1,375000
6727,98,1,2112,1988,1,375000
5362,38,1,1864,1940,1,375000
11060,22,1,1812,1920,1,375000
9038,64,1,1719,1920,1,375000
13553,42,1,1640,1930,1,375000
231,41,1,1640,1932,1,375000
1192,35,1,1600,1935,1,375000
2996,77,1,1600,1991,1,375000
5432,62,1,1572,1950,1,375000
12300,47,1,1540,1950,1,375000
4618,10,1,1530,1950,1,375000
2873,44,1,1916,2015,1,375078
2873,118,1,1778,2015,1,375078
3557,22,1,2225,1935,1,377000
16031,8,1,2100,1960,1,378000
1657,20,1,1550,1950,1,379000
4274,14,1,1540,1910,1,379000
219,7,1,1693,1920,1,379800
10863,49,1,2773,1925,1,380000
1194,122,1,2600,1980,1,380000
2386,29,1,2248,1982,1,380000
3287,23,1,1958,1910,1,380000
6018,70,1,1868,1973,1,380000
10934,194,1,1792,1920,1,380000
5547,21,1,1769,1925,1,380000
4735,60,1,1681,1930,1,380000
6022,18,1,1680,1975,1,380000
7813,131,1,1669,1935,1,380000
12199,46,1,1648,1925,1,380000
1967,38,1,1620,1950,1,380000
1680,287,1,1595,1988,1,380000
5744,39,1,1553,1996,1,380000
457,416,1,1515,1986,1,380000
2873,124,1,1778,2015,1,380250
43,61,1,1686,2015,1,380250
1823,19,1,2400,1910,1,381000
4682,73,1,1836,1945,1,381000
6115,18,1,2604,1930,1,381250
3108,6,1,1795,2016,1,381264
12202,46,1,2112,1950,1,382000
5772,27,1,1690,1991,1,382000
3557,4,1,1525,1955,1,382000
2402,164,1,1615,1992,1,383000
12905,30,1,1528,1930,1,383000
2859,203,1,1516,1985,1,383000
4775,138,1,1584,1955,1,383250
8900,65,1,1648,1910,1,384000
310,41,1,1705,2016,1,384306
3010,26,1,2500,1924,4,385000
1567,18,1,2150,1901,1,385000
14185,14,1,2129,1950,1,385000
1641,71,1,1868,1960,1,385000
4628,16,1,1800,1915,1,385000
8285,67,1,1704,1960,1,385000
1060,12,1,1704,1910,1,385000
4580,13,1,1665,1945,1,385000
5015,62,1,1554,1935,1,385000
3690,22,1,1550,1930,1,385000
5592,71,1,1728,1950,1,385121
5592,71,1,1728,1950,1,385121
2873,50,1,1916,2015,1,385218
2873,119,1,1778,2015,1,385218
177,103,1,2140,1940,4,386820
11140,139,1,1680,1930,1,386900
7037,16,1,2020,1986,1,387000
12389,286,1,1750,1930,1,387000
5579,23,1,1520,1925,1,387000
3522,31,1,2910,1925,4,387500
10727,31,1,1670,1925,1,387500
8001,83,1,1700,1998,1,388000
12749,85,1,1944,1965,1,389000
5067,25,1,1870,1940,1,389000
4974,34,1,1568,1930,1,389153
7074,51,1,1900,1992,1,389500
11758,12,1,1768,1920,1,389672
15691,33,1,2666,1925,1,390000
8305,10,1,2600,1954,4,390000
3908,41,1,2374,1901,1,390000
7037,87,1,2020,1986,1,390000
5536,27,1,1944,1955,1,390000
3691,74,1,1900,1955,1,390000
4033,36,1,1869,2005,1,390000
11020,75,1,1836,1950,1,390000
2968,39,1,1800,1901,1,390000
4696,53,1,1800,1945,1,390000
224,29,1,1775,1999,1,390000
1615,39,1,1768,1985,1,390000
1615,43,1,1768,1985,1,390000
3816,76,1,1712,1920,1,390000
12604,52,1,1674,1925,1,390000
1095,19,1,1634,1920,1,390000
11012,60,1,1630,1920,1,390000
11005,78,1,1620,1920,1,390000
9301,118,1,1596,1920,1,390000
1050,145,1,1596,1925,1,390000
3562,50,1,1548,1920,1,390000
11823,13,1,1540,1945,1,390000
6020,125,1,1536,1975,1,390000
4686,153,1,1534,1945,1,390000
3233,101,1,1530,1901,1,390000
3256,1,1,1517,1950,4,390000
527,85,1,1912,1989,1,390935
457,413,1,1515,1986,1,391000
5447,151,1,1576,1990,1,392000
4961,4,1,1858,1952,1,392200
3284,16,1,2754,1910,1,392500
4781,32,1,1674,1955,1,393000
9398,41,1,1862,1925,1,393219
8960,14,1,1800,1960,1,393750
2099,75,1,3120,1901,1,395000
173,42,1,2544,1931,4,395000
6597,23,1,2132,1940,1,395000
13472,15,1,1908,1965,1,395000
10423,9,1,1845,1930,1,395000
5355,45,1,1740,1955,1,395000
7084,79,1,1735,1991,1,395000
1172,5,1,1728,1950,1,395000
5683,48,1,1720,1977,1,395000
8001,55,1,1700,1998,1,395000
5773,61,1,1690,1993,1,395000
4645,56,1,1620,1910,1,395000
7597,71,1,1600,1925,1,395000
7964,46,1,1595,1929,1,395000
4112,51,1,1584,1925,1,395000
1012,14,1,1542,1915,1,395000
4510,27,1,1530,1982,1,395000
2873,53,1,1778,2015,1,395358
2873,65,1,1778,2015,1,395358
2873,117,1,1778,2015,1,395358
10460,49,1,1656,1925,1,395460
13694,2,1,1520,1996,1,396700
5411,240,1,1944,1950,1,396832
5114,60,1,1665,1960,1,397500
3145,4,1,2040,1907,1,398000
5772,123,1,1690,1990,1,398000
2000,136,1,2038,2014,1,399000
62,26,1,1890,1910,1,399000
12197,32,1,1840,1960,1,399000
4637,50,1,1810,1945,1,399000
2691,94,1,1760,1899,1,399000
6020,33,1,1736,1970,1,399000
6138,19,1,1624,1935,1,399000
8811,29,1,1539,1955,1,399000
5084,4,1,2275,1984,4,399999
2927,6,1,7000,1931,4,400000
10438,23,1,3090,1931,4,400000
5529,14,1,2500,1920,1,400000
13955,56,1,2250,1960,1,400000
1373,34,1,2239,1925,1,400000
7408,17,1,2210,1910,1,400000
6728,24,1,2112,1996,1,400000
7380,25,1,2073,1988,4,400000
2839,31,1,2058,1905,1,400000
10314,17,1,2056,1910,1,400000
3255,40,1,2053,1925,1,400000
4710,1,1,1998,1945,1,400000
15691,28,1,1933,1925,1,400000
8845,2024,1,1920,1920,1,400000
5316,39,1,1890,1960,1,400000
4565,50,1,1860,1945,1,400000
